Year, Month, Date,Spot,BOD,COD,TN,TP,TOC,NH3N,NO3N,PO4P,SS,pH,DO,EC,Chla,WT,WL,WS,RF,TI,TD
2024,2,2024.02.06,ав╩Й,6.2,7.5,5.545,0.09,5.2,2.16,2.379,0.015,14.6,7.3,13.2,351,18.5,8,1.5,16.22,0.07,24.42,64.56
2024,2,2024.02.13,ав╩Й,4,6.6,3.687,0.089,5.1,0.991,2.031,0.01,11.6,7.7,13.9,287,21.6,7.1,1.55,16.41,0,9.2,28.62
2024,2,2024.02.20,ав╩Й,4.8,7.9,3.382,0.216,6.4,0.83,1.811,0.085,49.2,6.8,9.5,184,6.6,10.5,1.5,16.24,8.11,65.6,152.81
2024,2,2024.02.26,ав╩Й,2.3,5.3,3.096,0.111,3.5,0.545,2.115,0.066,10.6,6.7,11.1,187,2.4,7.8,1.51,16.26,0.02,22.33,78.14
2024,3,2024.03.04,ав╩Й,2.4,5.4,3.478,0.079,3.7,0.99,2.093,0.015,8.3,7.2,12.2,193,14.6,8.3,1.5,16.2,0.03,11.86,31.78
2024,3,2024.03.11,ав╩Й,8.3,8.6,3.971,0.09,5.6,0.906,2.289,0.01,14.2,8.5,15.4,261,89.3,9.1,1.51,16.26,0.51,7.35,18.65
2024,3,2024.03.18,ав╩Й,7.5,8.7,4.42,0.096,5.7,1.154,2.329,0.006,17.2,8.6,15,305,74.8,10.6,1.49,16.18,0,6.55,17.35
2024,3,2024.03.25,ав╩Й,6.4,8.2,5.217,0.078,6.1,1.764,2.18,0.003,11.9,8.1,12.2,345,79.1,12.9,1.51,16.25,16.99,12.94,39.43
2024,4,2024.04.01,ав╩Й,4.9,6.7,2.987,0.134,5,0.761,1.639,0.053,13.2,6.7,9.6,186,30.6,13.2,1.46,16.05,0,17.98,51.66
2024,4,2024.04.09,ав╩Й,2.6,6.1,2.841,0.114,4.3,0.613,1.752,0.04,10.5,6.8,9.6,172,27.4,15.3,1.5,16.23,0.22,14.73,52.64
2024,4,2024.04.16,ав╩Й,4.7,7.1,3.174,0.102,5.9,0.89,1.593,0.006,16.8,7.3,9.4,215,28,18.4,1.55,16.43,0,12.01,29.3
2024,4,2024.04.22,ав╩Й,4.4,6.5,3.954,0.086,4.9,1.594,1.503,0.028,7.3,6.9,6.8,277,17.4,19,1.52,16.3,0.7,11.31,30.72
2024,4,2024.04.30,ав╩Й,6.4,8.5,3.801,0.085,6.5,1.38,1.402,0.007,10.7,7.2,9,295,24.4,20.7,1.54,16.38,0.24,11.95,30.07
2024,5,2024.05.07,ав╩Й,3.5,7.4,2.285,0.162,5.4,0.294,1.43,0.065,25.7,6.9,7.5,139,12.4,18.2,1.49,16.19,2.73,53.5,120.69
2024,5,2024.05.13,ав╩Й,6.4,9.1,3.155,0.163,6.4,0.63,1.626,0.029,21.2,7.3,9.2,214,52.3,19.9,1.45,16.01,0.03,26.63,59.87
2024,5,2024.05.20,ав╩Й,7.3,8.5,2.422,0.096,6.3,0.081,1.425,0.011,9.9,8.5,12.1,223,48.5,21.5,1.45,16.01,0,13.16,42.38
2024,5,2024.05.27,ав╩Й,5.8,8.5,2.74,0.114,6.7,0.656,1.097,0.051,11.4,7.1,6.4,269,20.3,23.8,1.53,16.34,0.12,13.77,37.67
2024,6,2024.06.03,ав╩Й,7.6,12.7,2.865,0.195,8.5,0.529,1.034,0.021,19.3,7.4,8.1,278,70.1,23.8,1.46,16.05,0,11.39,31.69
2024,6,2024.06.10,ав╩Й,4.2,9.3,2.912,0.1,7.8,0.768,1.205,0.04,11,6.9,5.2,285,23.6,24.4,1.47,16.1,0,12.97,36.54
2024,6,2024.06.17,ав╩Й,4.6,11.8,2.666,0.125,8.8,0.505,1.043,0.029,14.3,7.3,6.3,285,53.7,26.9,1.53,16.34,0,8.91,24.49
2024,6,2024.06.24,ав╩Й,5.1,10.5,4.129,0.143,8,2.176,1.049,0.061,12.6,6.9,5.3,334,24.2,25.6,1.46,16.04,0.05,13.09,35.85
2024,7,2024.07.02,ав╩Й,3.2,8.4,2.657,0.178,6.3,0.544,1.701,0.109,26,6.4,6,144,8.7,24.7,1.42,15.91,12.99,55.61,145.58
2024,7,2024.07.08,ав╩Й,2.2,7.5,2.306,0.139,5.4,0.376,1.469,0.052,13.8,6.8,6.8,195,19.1,27.6,1.52,16.3,13.45,16.9,68.58
2024,7,2024.07.15,ав╩Й,3.9,6.8,2.846,0.192,5.3,0.486,1.724,0.098,29.4,6.8,6,179,15.6,25.8,1.49,16.18,0.98,47.1,92.6
2024,7,2024.07.22,ав╩Й,2.4,6.2,2.282,0.196,5.1,0.243,1.58,0.113,25.3,6.8,6.5,127,4.4,26.7,1.45,16.03,0,65.97,171.56
2024,7,2024.07.29,ав╩Й,3,6.5,2.098,0.166,5,0.328,1.203,0.083,18.6,6.9,6.9,134,26.2,28.1,1.51,16.26,0,47.11,94.05
2024,8,2024.08.05,ав╩Й,3.5,7.7,2.224,0.21,5.3,0.203,1.251,0.02,11.1,8.3,9,208,45.8,32.1,1.5,16.21,20.6,17.79,59.99
2024,8,2024.08.12,ав╩Й,3.7,9.4,2.093,0.12,5.4,0.245,1.135,0.042,14.8,7.8,9.4,210,78.3,31.4,1.45,16.01,0.26,4.99,31.08
2024,8,2024.08.19,ав╩Й,3.1,7.2,2.147,0.163,5.2,0.697,0.868,0.095,17.1,6.8,5.4,174,33.3,29.5,1.49,16.18,0.03,6.71,35.52
2024,8,2024.08.26,ав╩Й,5,6.9,1.753,0.099,5.2,0.268,0.95,0.042,7.1,7.3,5.5,192,25.9,30.3,1.46,16.05,1.63,4.22,20.27
2024,9,2024.09.02,ав╩Й,3.9,8.4,2.557,0.128,6.8,0.669,1.12,0.021,12.6,7.7,8.7,247,64.1,29.4,1.46,16.04,0.17,6.55,24.63
2024,9,2024.09.09,ав╩Й,3.1,8.8,2.726,0.126,5.9,0.732,1.309,0.027,12.5,7,7,280,49.3,28.7,1.54,16.38,0,14.41,32.25
2024,9,2024.09.19,ав╩Й,3.3,8.5,2.024,0.105,6.4,0.394,1.343,0.016,11.4,7.5,6.4,275,44.2,30.2,1.46,16.05,1.14,11.23,29.76
2024,9,2024.09.23,ав╩Й,1.5,6.9,2.461,0.187,4.4,0.187,2.09,0.101,23.3,6.6,7.1,124,2.3,24,1.56,16.46,0.9,83.74,169.19
2024,10,2024.10.02,ав╩Й,4.5,7,2.892,0.076,5.2,0.12,2.299,0.012,10.8,7.9,10.3,220,53.1,24.4,1.55,16.42,0.21,16.99,31.98
2024,10,2024.10.07,ав╩Й,3.1,6.6,3.502,0.073,5.1,0.567,2.266,0.013,9.9,7.1,8,271,34.9,21.5,1.48,16.13,2.16,13.37,29.69
2024,10,2024.10.14,ав╩Й,5.1,7.8,3.18,0.096,6,0.233,2.383,0.004,11.2,7.7,10.5,288,59.6,21.3,1.53,16.33,30.28,8.79,35.17
2024,10,2024.10.21,ав╩Й,2.7,6.1,3.845,0.13,4.7,1.241,1.765,0.061,11.9,6.9,6.8,272,19.6,20.5,1.51,16.24,15.48,9.19,20.56
2024,10,2024.10.28,ав╩Й,4.4,6.5,2.79,0.121,4.9,0.384,1.922,0.065,10.9,6.9,8.5,192,24.3,17.9,1.48,16.14,0.05,17.63,33.75
2024,11,2024.11.04,ав╩Й,4.3,7.1,4.426,0.113,5.7,1.606,1.755,0.065,9.8,7,8.2,309,26.4,18.3,1.48,16.14,0.87,18.81,42.2
2024,11,2024.11.11,ав╩Й,4.9,7.3,2.881,0.116,6.6,0.254,2.174,0.017,13,7.5,11.5,239,43.6,15.6,1.7,17.03,0.01,7.29,9.68
2024,11,2024.11.18,ав╩Й,2.4,6.2,3.252,0.081,4.6,0.432,1.71,0.017,10.8,7.1,10.1,260,20.8,14.2,3.18,23.94,0,1.72,1.02
2024,11,2024.11.25,ав╩Й,2.9,6.2,3.608,0.053,5.4,0.49,1.993,0.015,7.7,7.2,9.1,292,18,13,3.44,25.36,2.37,5.81,17.2
2024,12,2024.12.02,ав╩Й,4.5,7.2,6.475,0.082,5.2,2.677,2.176,0.025,7.9,6.6,9.8,391,20.6,10.5,1.46,16.05,0.13,2.44,17.32
2024,12,2024.12.09,ав╩Й,4.2,8,4.247,0.166,5.8,1.295,1.773,0.091,11.5,7,12.7,330,55.3,8.2,1.46,16.05,0,3.73,17.32
2024,12,2024.12.16,ав╩Й,5.4,9.3,5.131,0.08,5.1,1.338,2.326,0.003,13.2,8.1,15.2,379,66.4,6.8,1.42,15.89,0,4.39,16.36
2024,12,2024.12.23,ав╩Й,6.2,9.1,6.848,0.086,7.2,1.819,2.624,0.003,13,7.9,14.9,420,62.4,5.4,1.51,16.26,0,7.22,15.21
2025,1,2025.01.02,ав╩Й,4.6,8.7,7.147,0.071,6.7,1.923,2.863,0.003,11.9,7.9,15.8,434,59.3,5.4,1.49,16.18,0.03,6.04,15
2025,1,2025.01.06,ав╩Й,6.2,8.1,7.093,0.052,6.3,2.124,1.655,0.003,13.4,7.8,16.5,435,83,5.5,1.49,16.18,0.67,5.88,15.02
2025,1,2025.01.13,ав╩Й,5.1,10.4,7.11,0.139,7.9,1.694,1.685,0.006,16.3,8.6,18.6,444,110.5,4.2,1.44,15.97,0.21,3.78,12.42
2025,1,2025.01.20,ав╩Й,6.8,9.5,7.197,0.118,8.3,1.878,1.72,0.003,12.9,8.5,18.2,433,90.3,4.6,1.43,15.93,0,1.25,11.23
2025,2,2025.02.03,ав╩Й,6.6,9.9,7.051,0.151,8.3,2.664,1.472,0.003,19.3,8.1,16.6,446,113,5.4,1.44,15.99,0.34,7.71,28.92
2025,2,2025.02.11,ав╩Й,7.1,10.7,5.456,0.207,8.9,1.648,1.204,0.021,16.4,8.7,18.8,461,106.8,4.2,1.42,15.89,0.87,2.61,16.52
2025,2,2025.02.17,ав╩Й,6.8,9.9,6.842,0.175,8.6,1.969,1.34,0,18.7,8.2,17,567,117.3,5.4,1.46,16.05,0,6.18,19.97
2025,2,2025.02.24,ав╩Й,7.9,11.8,5.363,0.193,9.1,1.13,1.287,0.006,22,8.8,18.6,449,139.3,5.5,1.41,15.84,0.15,3.87,15.67
2025,3,2025.03.05,ав╩Й,5.5,9.7,7.264,0.154,7.7,3.27,1.197,0.004,18,7.8,14.1,426,79.2,8.8,1.48,16.14,0.59,8.03,31.61
2025,3,2025.03.10,ав╩Й,8.2,16.4,4.949,0.193,8.4,1.877,1.894,0.007,19.3,8.1,14.9,358,113.3,10.1,1.49,16.17,0,4.32,19.97
2025,3,2025.03.17,ав╩Й,6.3,9.9,4.759,0.143,8.5,1.366,2.189,0.004,23.8,8.3,13.6,352,103.4,10.4,1.43,15.93,0,2.72,12.62
2025,3,2025.03.24,ав╩Й,5.9,8.9,4.691,0.083,7.8,1.563,2.221,0,9.8,8.2,12.5,342,40.7,12.2,1.42,15.89,0,2.98,13.68
2025,3,2025.03.31,ав╩Й,6.8,12.4,6.196,0.165,8.9,2.391,2.243,0.007,8.5,7.8,9.8,366,53.9,12.4,1.41,15.85,0,4.5,11.54
2025,4,2025.04.07,ав╩Й,6.2,12,6.532,0.153,9.4,2.262,2.246,0.014,10.1,8.3,11.5,396,97.6,13.8,1.43,15.92,0.01,1.87,9.63
2025,4,2025.04.14,ав╩Й,6.2,14.4,7.068,0.204,11.2,2.929,2.025,0.027,16.6,7.9,9.3,430,97.2,14.8,1.55,16.42,13.33,9.52,35.39
2025,4,2025.04.21,ав╩Й,5.5,11.3,6.727,0.11,8.2,3.806,1.444,0.004,11.1,7.6,8.5,418,68.3,18.4,1.41,15.85,0.02,4.29,16.06
2025,4,2025.04.28,ав╩Й,7.7,11.8,4.849,0.136,8.9,2.518,1.018,0.001,15.4,8.5,11.3,370,77,19.7,1.44,15.97,0,7.23,16.17
2025,5,2025.05.07,ав╩Й,7.5,10.4,5.889,0.133,9.3,3.168,1.127,0.02,17,7.3,6.7,412,33.5,18.2,1.45,16.01,0.03,4.62,17.72
2025,5,2025.05.12,ав╩Й,4.8,7.6,5.176,0.123,6.8,2.931,1.077,0.04,7.9,7.1,5.5,367,18.7,17.5,1.46,16.07,0,4.1,20.21
2025,5,2025.05.19,ав╩Й,5.3,6.8,2.61,0.107,5.6,0.756,1.193,0.039,9.3,7.1,7.2,225,24,20.7,1.55,16.42,0,21.49,39.59
2025,5,2025.05.26,ав╩Й,4.3,7.7,3.098,0.083,6.5,0.906,1.291,0.02,8.3,7.2,6.8,258,40.9,21.9,1.53,16.34,0,8.16,29.44
2025,6,2025.06.04,ав╩Й,5,10.2,3.288,0.12,8.3,1.035,1.026,0.021,15.2,7.1,6.4,196,42.8,23.5,1.5,16.22,0,12.38,29.31
2025,6,2025.06.09,ав╩Й,4.5,9.4,3.421,0.111,7.8,1.169,0.893,0.016,12.6,7.1,4.7,197,31.1,24.1,1.59,16.59,0,16.09,32.74
2025,6,2025.06.16,ав╩Й,6.6,10.1,2.602,0.147,6.9,0.59,1.017,0.071,9.9,6.9,5.7,196,15.6,24,1.62,16.71,8.18,24.68,72.58
2025,6,2025.06.23,ав╩Й,3.8,8.7,3.049,0.204,6.2,0.281,1.715,0.097,32.5,6.8,7.1,146,6.4,22.3,1.56,16.46,0,45.74,147.25
2025,6,2025.06.30,ав╩Й,7.1,8,2.627,0.088,5.9,0.116,1.692,0.018,7.5,8.4,10.5,215,46.1,28.2,1.57,16.51,0,11.54,29.72
2025,7,2025.07.07,ав╩Й,5.9,10,2.776,0.205,7.7,0.622,1.13,0.129,11.8,7.4,4.2,285,27.7,31.1,1.66,16.88,0.02,10.1,21.86
2025,7,2025.07.14,ав╩Й,6.8,11.1,3.345,0.334,8.1,1.051,1.242,0.153,71.3,7,4.5,257,24,27.7,1.5,16.22,0.13,49.5,88.26
2025,7,2025.07.21,ав╩Й,2,8,2.27,0.17,3.8,0.214,1.562,0.109,21.7,6.7,7.3,123,2.9,24.9,1.48,16.14,10.4,-100.06,227.38
2025,7,2025.07.28,ав╩Й,8.3,6.9,2.028,0.09,5.2,0.063,1.122,0.017,7.8,8.3,11.5,177,44.7,30.2,1.63,16.74,4.46,12.69,48.8
2025,8,2025.08.05,ав╩Й,3,6.2,2.147,0.205,5.1,0.263,1.413,0.111,34.8,6.7,6.7,112,5,26.4,1.57,16.51,4.24,128.97,374.97
2025,8,2025.08.11,ав╩Й,2.3,6.4,2.123,0.173,4.9,0.207,1.45,0.136,17.6,6.9,6.7,131,4.7,25.3,1.55,16.42,10.78,68.34,200.33
2025,8,2025.08.18,ав╩Й,4.7,7.4,1.997,0.103,4.9,0.043,1.565,0.031,8.2,8.4,12.4,188,68.5,29.6,1.53,16.33,0.03,9.83,50.1
2025,8,2025.08.25,ав╩Й,4.9,7.8,1.986,0.109,6.2,0.122,1.24,0.035,9.9,8.1,8.1,234,46.5,31.1,1.56,16.46,0.3,11.33,31.52
2025,9,2025.09.01,ав╩Й,3.4,7.6,2.486,0.18,6.3,0.545,1.214,0.101,14.4,7.1,6.1,237,48.2,30.2,1.62,16.71,7.8,28.14,87.43
2025,9,2025.09.08,ав╩Й,4.3,6.2,2.088,0.217,5.1,0.42,1.076,0.102,42.3,6.7,5.7,138,8.3,27,1.55,16.42,7.14,-0.66,150.12
2025,9,2025.09.15,ав╩Й,2.3,5.8,2.013,0.189,4.5,0.281,1.359,0.125,18.7,6.9,6.2,149,4.4,25.3,1.53,16.34,3.66,17.41,102.43
2025,9,2025.09.22,ав╩Й,2.9,7,2.244,0.151,4.8,0.315,1.468,0.075,14.2,7.1,7.3,182,12.4,24.8,1.58,16.55,0,11.08,48.41
2025,10,2025.10.01,ав╩Й,2.5,6,2.341,0.179,4.7,0.492,1.451,0.123,8.9,7.1,7.3,196,18.5,23.8,1.64,16.79,0.02,12.75,51.54
2025,10,2025.10.14,ав╩Й,4.6,7.7,2.856,0.15,5.8,0.21,2.247,0.035,9.3,7.7,9.8,226,57.4,24.8,1.59,16.59,21.4,29.64,111.35
2025,10,2025.10.20,ав╩Й,1.8,6.6,2.247,0.155,4.2,0.251,1.727,0.091,10.1,7,7.6,171,6.4,20.6,1.64,16.79,0,13.39,43.73
2025,10,2025.10.27,ав╩Й,2.9,5.9,3.071,0.14,5.2,0.158,2.341,0.024,16.3,7.7,11.4,235,61,18.1,1.66,16.87,0.31,9.65,31.61
2025,11,2025.11.03,ав╩Й,4.4,8.5,3.565,0.122,6.5,0.02,2.511,0.005,17.8,9,14.7,264,119.6,15.7,1.58,16.53,0,3.17,21.86
2025,11,2025.11.10,ав╩Й,5.3,8.8,3.803,0.125,6,0.214,2.804,0.002,13.6,8.7,14.8,310,59.5,15.6,1.43,15.93,0.06,3.75,24.85
2025,11,2025.11.17,ав╩Й,4.7,6.7,3.911,0.077,5.1,0.402,2.86,0.012,10.5,8.4,12.4,331,18.5,13.9,1.45,16.01,0,3.57,3.52
2025,11,2025.11.24,ав╩Й,4.2,6.3,3.573,0.087,5.4,0.424,2.631,0.026,6.1,7.9,10.8,330,15.7,11.7,1.6,16.63,0,-0.74,15.78
2025,12,2025.12.01,ав╩Й,5.7,6.1,4.584,0.074,5.2,0.787,3.009,0.032,3.4,7.6,10.2,364,13.7,11.2,1.71,17.08,0,0.51,21.25
2025,12,2025.12.08,ав╩Й,3.8,6.4,5.614,0.103,6,1.703,2.692,0.054,7.2,7.2,9.3,381,16.6,9,1.49,16.18,0,1,12.77
2025,12,2025.12.15,ав╩Й,3.2,6.5,5.483,0.07,5.4,1.65,3.252,0.036,7,7.3,10.6,406,16.4,7.7,1.54,16.38,0.15,5.58,22.49
2025,12,2025.12.22,ав╩Й,4.9,7.6,5.72,0.068,7.5,1.489,1.489,0.018,11,7.7,12.5,423,47.3,7.5,1.5,16.2,0,1.1,12.62
